Director,Rating
3534593,2.8
3534685,4.0
3534720,5.7
3534762,6.2
3534836,7.4
3534847,4.3
3534863,6.8
3535030,5.3
3535043,7.0
3535289,6.4
3535302,6.3
3535379,2.8
3535408,6.0
3535410,7.5
3535481,6.0
3535542,8.2
3535571,5.4
3535638,3.8
3535650,3.5
3535658,6.5
3535729,8.5
3535735,3.4
3535819,8.0
3535832,7.3
3535900,4.2
3535933,6.3
3535979,6.0
3535993,7.4
3536113,7.1
3536189,7.8
3536233,7.4
3536406,7.2
3536465,5.3
3536652,6.5
3536741,5.8
3536790,6.1
3537060,2.7
3537072,6.3
3537085,6.9
3537087,6.8
3537286,1.3
3537341,8.4
3537352,7.0
3537475,5.3
3537482,6.0
3537496,3.3
3537651,6.15
3537709,5.4
3537712,6.1
3537776,4.7
3538028,6.3
3538060,6.1
3538281,6.7
3538424,6.1
3538442,6.1
3538510,5.6
3538523,4.35
3538670,5.2
3538677,7.0
3538725,7.3
3538758,6.0
3538829,6.0
3538866,7.0
3538886,3.5
3538909,7.4
3538921,5.1
3538928,7.23
3538968,4.8
3538989,6.4
3539003,6.4
3539026,6.2
3539043,7.5
3539240,7.6
3539245,7.6
3539251,2.7
3539255,5.2
3539265,8.0
3539274,5.6
3539337,4.2
3539352,6.1
3539419,7.7
3539475,6.4
3539478,5.65
3539553,7.4
3539684,6.3
3539689,8.5
3539694,4.0
3539701,6.6
3539856,6.7
3539923,6.3
3540000,6.7
3540048,5.98
3540054,4.6
3540062,4.4
3540066,5.6
3540085,6.1
3540164,6.8
3540288,2.72
3540292,5.4
3540294,5.2
3540352,6.4
3540648,6.6
3540669,3.9
3540682,7.0
3540700,8.0
3540768,7.0
3540877,7.2
3540985,5.9
3540998,6.6
3541037,8.1
3541069,8.2
3541183,5.6
3541249,6.2
3541259,7.1
3541281,7.2
3541291,6.0
3541437,3.3
3541457,6.45
3541496,3.5
3541497,6.5
3541511,5.25
3541593,6.0
3541622,7.7
3541660,6.6
3541720,7.5
3541819,6.4
3541905,4.5
3541931,5.53
3542009,7.1
3542017,4.0
3542036,5.5
3542038,6.6
3542051,8.2
3542333,7.2
3542448,7.4
3542579,3.5
3542586,5.2
3542733,6.3
3542745,5.8
3542770,5.5
3542869,4.7
3542955,4.6
3542985,7.5
3543022,6.9
3543129,7.2
3543170,6.0
3543224,7.4
3543285,6.9
3543295,6.9
3543360,3.9
3543427,6.9
3543461,6.3
3543470,6.8
3543485,5.4
3543512,7.0
3543539,6.5
3543551,7.1
3543566,8.2
3543601,6.9
3543665,7.4
3543764,6.3
3543955,7.4
3544085,7.0
3544087,6.5
3544209,6.3
3544267,6.75
3544291,6.65
3544381,4.5
3544421,4.8
3544456,6.6
3544573,3.2
3544878,7.6
3544948,5.8
3544962,6.2
3545015,7.9
3545033,7.1
3545069,7.7
3545095,8.0
3545096,8.0
3545128,6.1
3545134,6.8
3545142,7.1
3545193,7.2
3545269,6.6
3545430,6.3
3545441,5.9
3545494,3.4
3545509,5.3
3545609,5.4
3545621,2.9
3545735,7.9
3545768,7.0
3545855,5.9
3545857,5.7
3545875,2.7
3545990,8.2
3546020,6.3
3546081,7.4
3546190,6.1
3546200,2.8
3546311,7.2
3546487,4.3
3546534,5.4
3546581,3.6
3546612,8.0
3546859,4.7
3546914,4.1
3546931,6.9
3546998,6.9
3547105,5.8
3547271,5.4
3547289,5.8
3547311,3.5
3547374,4.3
3547565,8.7
3547668,4.4
3547684,6.7
3547778,7.2
3547842,4.6
3547902,7.5
3547933,5.5
3548089,7.9
3548109,6.8
3548121,3.0
3548123,7.7
3548169,5.7
3548188,4.7
3548201,4.0
3548205,7.2
3548220,6.5
3548629,4.7
3548793,3.9
3548848,7.0
3548849,5.1
3548878,7.25
3548933,6.7
3549035,3.2
3549053,8.2
3549054,8.2
3549087,6.85
3549142,7.7
3549242,6.0
3549248,5.2
3549253,6.6
3549278,6.2
3549289,6.8
3549309,7.0
3549628,6.5
3549675,4.8
3549709,5.47
3549772,7.1
3549777,6.9
3549870,5.65
3549916,5.45
3549947,3.15
3549981,3.2
3550002,5.8
3550005,7.6
3550036,4.6
3550066,8.1
3550077,6.1
3550084,5.0
3550105,2.7
3550265,5.4
3550376,6.4
3550422,6.1
3550467,5.8
3550556,6.1
3550601,5.3
3550664,4.7
3550735,7.0
3550754,7.7
3550835,7.1
3550951,5.2
3551010,7.0
3551090,5.8
3551103,6.8
3551229,5.6
3551275,5.8
3551372,5.0
3551458,6.8
3551598,6.5
3551713,7.4
3551731,8.0
3551760,6.1
3551836,2.0
3551939,7.2
3552077,5.55
3552118,7.8
3552220,4.2
3552391,7.6
3552475,3.7
3552485,6.3
3552532,5.2
3552552,8.6
3552613,2.8
3552654,5.9
3552666,7.4
3552716,7.9
3552776,6.5
3552818,2.0
3552823,4.7
3553024,5.7
3553073,6.4
3553103,6.7
3553158,6.09
3553249,4.1
3553342,3.7
3553388,8.7
3553419,6.3
3553459,7.2
3553480,6.1
3553630,7.2
3553845,6.7
3553985,5.2
3554258,7.6
3554346,5.6
3554349,7.8
3554540,8.8
3554581,7.0
3554707,6.67
3554727,6.5
3554754,6.8
3554755,8.2
3554757,6.0
3554882,6.4
3554888,4.8
3555167,8.1
3555209,5.3
3555263,5.0
3555280,7.1
3555284,5.9
3555296,5.7
3555491,8.1
3555547,5.1
3555783,5.2
3555828,2.1
3555835,3.97
3555872,8.4
3555894,5.5
3555925,5.6
3556093,7.3
3556594,7.2
3557079,7.4
3557188,5.6
3557280,5.6
3557285,6.6
3557309,5.5
3557318,6.8
3557321,4.15
3557465,4.7
3557600,7.2
3557672,8.0
3557710,6.8
3557718,7.4
3557760,6.5
3557847,5.7
3557853,7.5
3557939,8.0
3558047,3.5
3558049,8.2
3558075,6.6
3558178,4.8
3558179,5.0
3558221,4.7
3558237,7.1
3558259,6.8
3558383,5.8
3558518,7.8
3558661,6.1
3558771,3.8
3558772,7.65
3558870,5.9
3558891,6.2
3558917,7.3
3558930,4.6
3558957,6.4
3558973,7.4
3559010,5.6
3559033,6.2
3559080,5.3
3559355,6.5
3559440,7.6
3559491,4.7
3559530,5.8
3559560,5.0
3559573,5.2
3559657,5.7
3559660,5.7
3559675,4.2
3559689,6.2
3559712,6.55
3559799,6.3
3559807,5.7
3559870,4.6
3560078,6.8
3560164,6.2
3560206,3.1
3560247,8.6
3560477,4.9
3560530,7.7
3560572,6.5
3560608,6.0
3560609,6.1
3560620,5.2
3560708,7.0
3560709,5.3
3560743,6.8
3560886,5.65
3560915,8.1
3560950,6.4
3560987,7.1
3560996,6.4
3561037,6.8
3561076,6.9
3561133,6.6
3561265,5.1
3561303,7.4
3561373,5.7
3561392,4.3
3561398,7.4
3561417,6.0
3561422,6.3
3561427,6.3
3561479,6.5
3561776,7.4
3561785,5.6
3561841,4.5
3561899,6.3
3561926,6.6
3562020,4.3
3562030,6.7
3562044,7.3
3562100,5.6
3562243,3.95
3562323,4.55
3562376,8.6
3562473,5.5
3562479,6.4
3562486,5.1
3562571,5.1
3562650,6.5
3562774,6.5
3562800,1.8
3562878,4.6
3562895,7.2
3562904,9.0
3562931,7.0
3562949,7.47
3562965,7.3
3562979,6.1
3562988,5.4
3563181,5.9
3563209,6.3
3563304,6.8
3563329,6.6
3563348,7.2
3563369,5.1
3563448,4.1
3563536,6.75
3563550,6.3
3563641,6.7
3563699,7.5
3563784,4.4
3563811,5.9
3563863,7.4
3563932,8.4
3563939,6.2
3564140,6.1
3564212,6.5
3564230,5.6
3564236,7.1
3564275,5.9
3564328,5.9
3564519,4.4
3564661,4.6
3564765,6.8
3564859,8.0
3564894,5.6
3564904,5.3
3564913,5.5
3565362,7.2
3565380,5.8
3565397,6.45
3565401,6.5
3565535,8.6
3565537,6.7
3565569,5.1
3565727,5.0
3565797,7.15
3565831,7.1
3565848,5.4
3566062,8.2
3566071,8.0
3566095,6.47
3566136,6.0
3566344,7.0
3566450,4.9
3566517,4.2
3566550,5.8
3566649,6.5
3566660,6.8
3566686,5.3
3566786,5.6
3566827,7.1
3566890,7.1
3566953,6.4
3567061,6.1
3567122,7.9
3567127,6.7
3567233,7.2
3567253,5.65
3567298,6.5
3567307,5.4
3567339,5.0
3567365,6.3
3567382,7.9
3567569,7.6
3567581,5.9
3567599,6.65
3567603,6.5
3567608,5.7
3567737,6.4
3567763,5.8
3567994,7.65
3568070,6.0
3568265,6.7
3568453,6.9
3568521,3.7
3568646,6.2
3568655,5.6
3568804,5.7
3568873,8.0
3568882,4.1
3568921,7.8
3568922,7.8
3568978,3.7
3568994,7.7
3568995,7.2
3569097,4.1
3569102,4.65
3569163,4.1
3569186,5.8
3569226,6.5
3569334,8.5
3569474,2.8
3569476,3.6
3569484,4.8
3569534,5.7
3569626,7.7
3569784,5.9
3569792,5.6
3569969,7.3
3570008,6.4
3570098,3.8
3570161,7.7
3570217,4.8
3570224,5.2
3570259,4.6
3570349,5.5
3570470,7.4
3570533,3.7
3570595,6.2
3570599,5.3
3570668,3.0
3570683,6.0
3570690,3.4
3570721,6.5
3570803,7.2
3570806,5.6
3570817,6.3
3570849,6.3
3570891,7.0
3570927,6.8
3570966,7.35
3570969,6.9
3571054,6.25
3571060,6.7
3571077,6.8
3571089,6.3
3571090,6.25
3571237,7.9
3571439,7.43
3571441,3.8
3571473,7.5
3571521,5.1
3571560,6.1
3571610,7.9
3571681,6.9
3571851,6.7
3571907,4.8
3571941,5.0
3572003,5.1
3572173,6.2
3572182,5.9
3572189,6.5
3572217,4.6
3572282,7.0
3572470,4.5
3572474,6.2
3572496,3.7
3572570,6.3
3572573,4.8
3572770,7.0
3572826,6.8
3572903,7.1
3572937,7.5
3572964,8.3
3573019,7.5
3573031,6.7
3573087,6.9
3573263,3.6
3573295,4.0
3573317,6.2
3573321,2.7
3573340,5.7
3573345,6.1
3573354,6.8
3573360,8.0
3573417,6.9
3573453,5.6
3573537,5.4
3573544,6.8
3573575,4.7
3573606,7.5
3573633,5.8
3573654,4.3
3573781,6.9
3573823,5.5
3573930,8.7
3574018,4.8
3574063,5.2
3574064,6.2
3574070,5.6
3574157,7.8
3574229,3.3
3574315,6.3
3574379,6.9
3574573,6.6
3574735,7.5
3574814,5.9
3574893,7.2
3574906,5.9
3575122,4.8
3575156,7.0
3575170,6.1
3575379,8.1
3575402,5.5
3575477,4.6
3575498,6.2
3575499,6.0
3575609,6.1
3575612,7.1
3575634,7.2
3575696,5.7
3575772,7.3
3575788,3.1
3575789,8.4
3575791,6.1
3575822,3.1
3575877,6.3
3575880,6.3
3575927,6.6
3575933,6.93
3575946,6.5
3575957,6.1
3575963,6.8
3576058,7.7
3576081,6.8
3576340,5.1
3576346,6.9
3576453,5.4
3576512,4.9
3576632,5.5
3576655,7.9
3576715,4.8
3576739,5.3
3576878,5.3
3576914,5.3
3576931,7.5
3576966,5.9
3577013,3.3
3577139,5.6
3577140,6.05
3577237,5.0
3577245,5.53
3577427,7.7
3577635,6.4
3577779,6.6
3577810,5.4
3577827,7.1
3577894,6.7
3578072,3.0
3578165,4.7
3578170,4.9
3578188,5.8
3578192,6.2
3578193,6.1
3578303,6.1
3578421,6.2
3578460,5.2
3578462,4.9
3578615,5.4
3578637,6.2
3578654,6.1
3578708,6.3
3578718,5.0
3578795,6.1
3578839,8.4
3578842,7.7
3578897,6.1
3578904,4.5
3578906,7.0
3579017,5.5
3579165,6.6
3579178,7.1
3579296,6.8
3579323,6.7
3579335,7.6
3579340,7.8
3579342,6.6
3579376,7.2
3579391,7.2
3579395,7.8
3579408,7.0
3579429,7.4
3579435,6.4
3579510,6.7
3579511,4.4
3579523,6.8
3579618,6.8
3579639,6.2
3579645,6.3
3579737,7.1
3579769,7.2
3579933,5.6
3580030,8.0
3580053,6.7
3580080,3.0
3580114,6.4
3580119,6.1
3580167,5.0
3580223,5.7
3580231,5.4
3580271,3.7
3580459,4.4
3580481,8.0
3580514,3.7
3580571,3.2
3580579,6.4
3580590,6.4
3580623,5.4
3580644,7.5
3580868,5.9
3580921,6.0
3581006,6.7
3581019,6.1
3581125,6.75
3581356,5.9
3581399,4.4
3581617,3.0
3581682,3.8
3581691,5.7
3581692,7.6
3581787,7.2
3581838,3.7
3581846,6.2
3581935,6.2
3581957,5.9
3582034,6.8
3582143,7.1
3582208,5.7
3582211,5.6
3582218,6.8
3582240,6.1
3582263,6.3
3582279,4.8
3582323,6.1
3582338,5.35
3582481,6.9
3582747,6.7
3582867,6.4
3582873,7.0
3582980,4.95
3582985,3.9
3583045,5.9
3583078,6.3
3583224,7.3
3583430,6.35
3583450,5.6
3583538,5.7
3583555,7.4
3583781,5.55
3583827,6.9
3583930,6.9
3583957,7.0
3583983,6.0
3584365,7.0
3584374,6.9
3584485,4.0
3584498,3.7
3584523,5.73
3584574,5.9
3584627,5.2
3584711,7.2
3584856,6.4
3584908,4.1
3584961,5.0
3585060,6.7
3585151,5.7
3585176,5.7
3585200,7.2
3585484,6.4
3585558,7.3
3585596,6.5
3585717,5.0
3585910,6.9
3585932,5.0
3585940,5.4
3585950,4.3
3585958,4.1
3585960,6.7
3586110,4.1
3586164,6.8
3586186,5.5
3586221,6.2
3586233,7.9
3586258,5.6
3586276,4.3
3586296,7.3
3586390,7.05
3586454,5.3
3586477,2.6
3586498,5.7
3586532,7.25
3586544,7.9
3586673,8.1
3586683,6.5
3586696,7.0
3586704,7.6
3586829,4.2
3586830,7.1
3586884,6.8
3586995,6.0
3587011,5.4
3587072,7.0
3587101,7.6
3587152,5.5
3587165,4.3
3587174,7.5
3587179,6.1
3587274,5.0
3587328,5.1
3587367,6.5
3587465,5.6
3587593,5.9
3587616,7.3
3587629,6.6
3587630,4.7
3587676,5.1
3587690,7.0
3587699,7.05
3587712,3.8
3587799,7.35
3587884,6.4
3587900,4.2
3587915,6.1
3587975,6.2
3588019,6.4
3588037,6.4
3588240,8.0
3588324,5.9
3588438,4.1
3588453,6.8
3588467,3.7
3588585,6.0
3588617,6.5
3588638,5.7
3588736,6.1
3588812,5.25
3588852,6.25
3588865,4.1
3588879,6.8
3588902,4.8
3589002,5.2
3589107,6.0
3589112,7.2
3589319,7.3
3589427,8.3
3589487,6.8
3589490,3.8
3589616,4.83
3589628,5.5
3589654,7.6
3589772,8.6
3589808,4.3
3589823,6.5
3589824,6.25
3589834,6.33
3589912,5.5
3589921,6.3
3589930,4.5
3589936,7.0
3590078,5.3
3590103,7.1
3590163,6.1
3590189,3.1
3590218,5.1
3590240,6.5
3590294,6.6
3590549,6.8
3590551,6.8
3590606,4.3
3590619,7.6
3590783,8.6
3590788,6.1
3591051,2.6
3591120,5.6
3591128,6.9
3591163,7.7
3591181,5.9
3591242,4.4
3591300,6.0
3591496,5.3
3591517,6.83
3591584,4.2
3591780,5.0
3591821,6.3
3591870,6.8
3591918,3.7
3592054,4.6
3592107,5.48
3592246,7.4
3592322,5.0
3592362,5.5
3592392,3.9
3592407,6.3
3592453,7.7
3592527,6.2
3592595,5.0
3592640,6.3
3592757,7.35
3592848,6.3
3593009,6.4
3593030,5.2
3593113,6.2
3593474,8.2
3593595,6.7
3593747,7.0
3593767,6.5
3593788,6.2
3593883,6.5
3593898,6.9
3593975,6.8
3594047,6.4
3594218,6.6
3594287,6.2
3594339,3.2
3594356,5.8
3594451,4.8
3594514,6.15
3594540,5.7
3594541,3.5
3594599,8.1
3594717,5.35
3594720,5.3
3594766,5.5
3594855,5.3
3594982,6.8
3595085,7.9
3595101,5.6
3595110,5.4
3595158,7.2
3595174,7.9
3595201,5.8
3595209,6.8
3595273,5.4
3595357,4.8
3595719,6.95
3595749,6.05
3595830,5.75
3595852,4.9
3595854,8.4
3595882,6.7
3595928,4.3
3596213,7.2
3596247,6.1
3596250,4.3
3596261,4.2
3596298,5.7
3596442,6.8
3596505,6.6
3596520,7.0
3596542,7.7
3596581,7.7
3596773,7.3
3596774,7.6
3596798,7.2
3596803,8.1
3596855,7.6
3596984,5.4
3597259,6.7
3597268,3.1
3597299,7.1
3597340,3.6
3597362,7.6
3597496,5.6
3597505,6.6
3597534,7.3
3597610,7.7
3597615,7.8
3597646,7.5
3597716,8.0
3597741,4.9
3597817,6.6
3597846,7.2
3597936,8.0
3598086,7.8
3598117,7.6
3598267,6.2
3598270,5.7
3598347,3.8
3598352,5.8
3598538,5.6
3598793,6.8
3598795,5.0
3599038,7.3
3599041,6.3
3599087,6.1
3599320,6.6
3599321,7.0
3599386,7.45
3599394,5.5
3599563,6.4
3599694,5.5
3599748,7.0
3599823,5.5
3600315,4.6
3600318,6.7
3600485,6.8
3600611,6.1
3600921,7.8
3600998,5.2
3601262,4.7
3601275,5.4
3601403,7.0
3601417,4.3
3601541,6.3
3601650,6.65
3601770,4.6
3601789,5.6
3601850,5.3
3601853,8.4
3601927,5.9
3602006,4.4
3602106,6.7
3602279,7.1
3602318,8.1
3602473,7.0
3602582,6.9
3602611,4.3
3602687,5.6
3602702,7.23
3602710,2.2
3602772,5.4
3602907,7.5
3602940,7.5
3603013,6.0
3603052,6.6
3603099,6.6
3603113,7.8
3603168,6.7
3603313,7.75
3603319,8.1
3603376,6.0
3603446,7.2
3603483,7.0
3603486,3.6
3603531,5.93
3603599,4.5
3603609,7.5
3603631,5.5
3603632,6.02
3603637,6.7
3603674,5.4
3603731,6.1
3603901,7.2
3603956,7.6
3603987,5.55
3604007,5.6
3604043,6.1
3604097,8.0
3604116,5.9
3604222,6.1
3604227,3.6
3604260,4.6
3604343,7.7
3604492,7.2
3604536,4.1
3604550,4.2
3604705,6.4
3604715,5.65
3604761,5.6
3604767,6.1
3604789,6.1
3604815,6.7
3604902,5.0
3605160,5.4
3605294,4.0
3605310,5.6
3605328,4.7
3605330,6.3
3605348,4.5
3605413,5.6
3605418,7.0
3605424,6.15
3605435,6.2
3605489,5.7
3605512,6.8
3605551,7.4
3605682,5.8
3605717,8.1
3605722,6.0
3605723,6.0
3605919,6.3
3605964,6.7
3605966,5.6
3606092,6.6
3606186,5.0
3606260,4.4
3606380,4.0
3606386,3.1
3606492,3.7
3606521,6.3
3606581,6.9
3606597,7.4
3606624,5.2
3606656,6.3
3606657,6.95
3606709,6.53
3606826,5.0
3606892,4.6
3607003,5.5
3607014,1.2
3607109,6.47
3607364,7.5
3607365,6.0
3607397,6.7
3607555,4.3
3607657,7.3
3607759,6.5
3607788,6.4
3607791,5.6
3607918,6.9
3607930,6.3
3608053,5.1
3608072,4.9
3608089,7.6
3608113,7.1
3608182,6.3
3608190,4.8
3608339,5.6
3608488,5.3
3608521,7.5
3608529,6.8
3608723,7.4
3608790,6.5
3608800,5.0
3608803,6.7
3608902,6.9
3609049,6.4
3609081,6.5
3609234,4.2
3609482,5.2
3609521,6.7
3609561,6.9
3609570,5.8
3609576,5.9
3609586,5.9
3609676,3.5
3609677,6.0
3609781,5.7
3609785,7.0
3609795,5.9
3609811,6.8
3609813,5.4
3609827,6.3
3609838,7.0
3609901,5.0
3609919,3.5
3610152,7.6
3610355,7.0
3610521,7.3
3610532,7.3
3610545,6.8
3610584,7.0
3610614,5.9
3610693,6.3
3610713,5.9
3610764,7.5
3610791,6.3
3610835,6.7
3610868,5.2
3610883,7.1
3610904,4.4
3610956,5.1
3611008,8.1
3611090,7.4
3611121,8.2
3611164,6.6
3611170,6.9
3611171,5.0
3611231,5.4
3611252,6.9
3611457,5.9
3611517,6.5
3611582,6.8
3611605,6.4
3611607,5.2
3611681,6.4
3611687,7.9
3611712,5.0
3611715,5.9
3611750,8.4
3611768,5.1
3611770,7.8
3611889,6.6
3611929,3.4
3611947,5.0
3611952,7.7
3612195,6.4
3612240,5.5
3612241,7.0
3612264,7.1
3612298,6.0
3612378,8.7
3612459,4.3
3612487,4.4
3612653,6.4
3612689,4.8
3612714,7.0
3612948,6.4
3613004,5.8
3613091,5.1
3613131,5.0
3613152,7.5
3613153,8.5
3613155,7.2
3613228,4.2
3613434,6.5
3613629,4.6
3613659,6.8
3613690,7.5
3613694,5.2
3613868,2.4
3613891,6.7
3614041,7.3
3614090,6.9
3614131,6.5
3614183,6.1
3614222,6.6
3614279,7.2
3614297,4.9
3614298,6.4
3614403,7.4
3614406,4.8
3614501,7.4
3614539,6.2
3614622,5.8
3614830,4.9
3614892,7.6
3614902,6.2
3614909,3.9
3614945,7.0
3615113,2.8
3615140,7.1
3615245,7.2
3615251,5.4
3615353,6.3
3615530,9.0
3615540,5.0
3615550,7.6
3615584,2.6
3615653,7.7
3615736,5.1
3615758,6.6
3615813,3.8
3615874,4.4
3615879,7.7
3615927,6.4
3615981,6.7
3616087,3.8
3616137,6.2
3616165,6.6
3616190,6.7
3616264,5.8
3616298,6.1
3616339,6.4
3616386,6.7
3616509,5.85
3616717,6.3
3616764,8.0
3616842,5.8
3617095,5.5
3617111,4.6
3617122,2.5
3617192,3.5
3617205,5.5
3617206,6.75
3617226,3.5
3617267,7.2
3617268,7.2
3617287,2.9
3617323,5.13
3617374,7.5
3617389,6.1
3617463,6.4
3617490,7.8
3617582,3.4
3617748,6.8
3617817,7.7
3617823,6.4
3617962,5.7
3618067,5.5
3618164,4.1
3618207,7.1
3618267,7.7
3618329,8.7
3618416,6.6
3618457,7.1
3618518,5.8
3618578,8.1
3618682,7.3
3618778,6.4
3618784,7.7
3618882,7.7
3618883,3.4
3618919,7.7
3618943,3.5
3618975,5.75
3619249,7.5
3619253,6.3
3619288,4.2
3619315,4.5
3619598,7.1
3619648,8.0
3619883,6.4
3620048,6.7
3620092,7.9
3620131,4.3
3620161,5.8
3620287,8.7
3620341,6.8
3620412,7.5
3620901,5.7
3620911,5.65
3620979,7.1
3621126,6.3
3621209,3.4
3621228,6.1
3621477,5.8
3621555,4.0
3621633,3.3
3621708,4.2
3621717,5.3
3621840,5.7
3621856,5.7
3621916,6.5
3621932,4.75
3621947,6.6
3621956,7.6
3621974,8.5
3621998,8.6
3622058,5.2
3622059,4.4
3622066,5.2
3622082,5.9
3622125,4.9
3622224,4.2
3622460,6.0
3622784,5.1
3622913,8.8
3622965,5.9
3623011,6.0
3623124,6.0
3623181,3.1
3623206,5.9
3623231,5.6
3623248,7.7
3623293,5.6
3623296,6.1
3623432,7.57
3623488,6.4
3623587,7.8
3623614,7.2
3623759,5.45
3623927,6.5
3623956,7.2
3624055,6.5
3624195,5.6
3624534,7.4
3624546,5.3
3624554,5.9
3624556,7.0
3624710,5.6
3624747,6.9
3624789,4.7
3624847,3.7
3624867,7.8
3624921,3.4
3624957,7.6
3625043,6.8
3625194,7.4
3625397,4.3
3625437,5.16
3625459,5.7
3625507,4.5
3625816,6.7
3625846,4.6
3625941,6.9
3625973,6.7
3625984,6.5
3626101,7.6
3626116,4.3
3626251,6.3
3626337,6.95
3626487,6.6
3626529,4.4
3626555,7.2
3626632,7.6
3626804,6.0
3626841,3.9
3626919,4.0
3626963,8.3
3627075,5.65
3627146,6.0
3627156,5.6
3627279,7.0
3627393,6.1
3627414,6.2
3627416,6.1
3627419,4.5
3627474,6.5
3627488,7.3
3627578,6.4
3627627,7.8
3627684,6.3
3627690,4.1
3627733,6.6
3627930,7.3
3628158,6.3
3628174,5.7
3628187,5.7
3628331,6.3
3628431,8.4
3628446,5.5
3628524,8.0
3628564,6.47
3628670,5.5
3628739,6.2
3628763,4.8
3628870,5.0
3629063,5.1
3629113,4.7
3629119,5.3
3629169,5.7
3629221,6.3
3629231,3.7
3629275,7.3
3629327,7.9
3629372,6.4
3629412,7.3
3629491,3.4
3629522,6.5
3629527,5.4
3629532,4.3
3629547,6.9
3629699,5.3
3629917,5.43
3629943,5.6
3629971,6.3
3629987,8.2
3630050,3.8
3630058,6.75
3630063,6.55
3630179,5.9
3630263,6.8
3630269,5.9
3630341,5.4
3630385,6.1
3630416,7.9
3630502,7.8
3630573,4.5
3630643,5.9
3630707,5.2
3630747,4.6
3630787,6.7
3630830,7.4
3630981,6.0
3630991,5.3
3631013,7.55
3631054,4.6
3631063,8.4
3631085,6.4
3631092,7.3
3631097,5.7
3631204,6.7
3631307,6.7
3631309,4.35
3631671,5.1
3631694,5.3
3631718,6.3
3631787,6.5
3631849,3.8
3631885,8.1
3631890,5.8
3631920,3.6
3631989,4.45
3632170,4.75
3632194,5.6
3632281,6.4
3632283,4.0
3632326,6.1
3632329,6.2
3632339,5.2
3632373,7.3
3632396,3.45
3632471,5.3
3632662,6.8
3632721,6.6
3632762,5.15
3632769,6.9
3632886,7.2
3633059,3.1
3633215,6.9
3633302,6.3
3633497,6.1
3633621,5.9
3633644,2.72
3633662,6.9
3633671,5.5
3633706,5.7
3633734,5.9
3633801,8.1
3633821,5.8
3633836,6.9
3633935,5.9
3633994,6.0
3634113,5.9
3634180,5.8
3634296,5.8
3634335,7.0
3634472,5.6
3634498,4.5
3634556,5.9
3634585,8.0
3634628,5.8
3634633,8.2
3634634,6.7
3634690,6.8
3634848,8.2
3634853,3.9
3634877,7.3
3634895,8.5
3634926,6.7
3635000,6.6
3635119,3.2
3635219,6.1
3635241,6.4
3635507,4.9
3635529,8.0
3635531,7.5
3635538,6.0
3635590,5.55
3635592,7.0
3635596,5.0
3635695,6.5
3635706,5.0
3635831,4.9
3635839,7.3
3635841,5.5
3635903,3.8
3635922,7.4
3635986,6.2
3636124,6.9
3636209,7.4
3636267,5.25
3636315,4.4
3636358,8.0
3636411,6.7
3636423,5.6
3636693,6.2
3636736,6.7
3636909,3.4
3636952,7.7
3636960,4.0
3637081,6.3
3637091,6.1
3637109,6.5
3637131,5.8
3637202,6.7
3637227,5.7
3637375,3.3
3637389,5.68
3637481,6.4
3637517,6.1
3637547,6.0
3637552,3.8
3637596,6.7
3637599,6.4
3637702,6.4
3637716,3.4
3637767,6.7
3637790,3.2
3637837,7.1
3637858,8.1
3637926,4.1
3637959,7.9
3638076,4.7
3638091,5.9
3638141,8.7
3638251,7.2
3638262,6.5
3638267,8.8
3638269,8.3
3638303,7.7
3638323,6.8
3638346,6.4
3638422,6.0
3638464,6.9
3638483,5.4
3638595,7.38
3638660,7.4
3638667,6.6
3638682,6.1
3638696,6.1
3638705,3.0
3638715,6.4
3638743,4.2
3638893,4.6
3638974,3.5
3639151,6.7
3639365,6.6
3639402,8.1
3639563,3.6
3639733,7.9
3639806,5.3
3639856,5.6
3639877,7.2
3639901,5.5
3639909,7.4
3639946,6.4
3640089,5.9
3640111,5.8
3640112,8.3
3640210,7.3
3640223,4.0
3640229,6.7
3640232,5.0
3640325,7.1
3640329,8.0
3640371,4.9
3640440,4.5
3640557,4.6
3640686,6.2
3640687,3.8
3640800,7.9
3640803,6.5
3640827,6.1
3641097,7.0
3641167,2.8
3641221,7.2
3641277,5.6
3641378,4.6
3641412,3.3
3641424,3.8
3641509,5.8
3641553,7.0
3641780,7.0
3641839,7.3
3641925,4.3
3641936,4.5
3641993,4.4
3642004,5.4
3642017,7.6
3642019,8.1
3642066,5.9
3642097,5.55
3642185,3.1
3642190,7.8
3642254,7.4
3642327,5.55
3642386,5.8
3642445,7.1
3642837,4.6
3642840,8.2
3642868,6.7
3642877,7.0
3642906,5.6
3642972,7.1
3643123,5.2
3643177,5.1
3643412,4.7
3643445,8.5
3643717,7.4
3643749,6.3
3643809,7.15
3643935,7.8
3644048,6.6
3644181,6.25
3644213,6.9
3644249,4.4
3644260,2.0
3644316,8.1
3644418,2.2
3644440,4.8
3644452,4.9
3644503,5.1
3644509,5.1
3644623,7.3
3644772,3.8
3644793,5.5
3644800,5.9
3644807,6.4
3644809,5.1
3644907,7.6
3645076,5.0
3645103,4.7
3645198,7.1
3645203,7.8
3645219,6.7
3645230,7.8
3645233,6.0
3645580,5.0
3645582,5.65
3645717,5.6
3645718,7.23
3645721,6.0
3645768,4.2
3645792,5.7
3645841,6.4
3645972,7.2
3646210,6.1
3646338,6.7
3646376,7.0
3646469,5.35
3646538,6.6
3646689,4.6
3646916,8.0
