Actor,Rating
2264937,6.5
2264938,5.2
2264948,8.3
2264949,6.2
2264956,6.1
2264987,3.3
2264989,8.0
2265000,5.5
2265031,5.2
2265059,7.4
2265061,5.9
2265067,7.36
2265078,6.1
2265080,6.1
2265086,6.2
2265092,8.0
2265126,7.0
2265145,7.7
2265152,7.2
2265158,6.0
2265183,6.8
2265191,6.0
2265192,6.1
2265206,5.8
2265210,7.2
2265214,7.8
2265215,4.5
2265217,7.5
2265224,6.5
2265265,3.6
2265272,5.8
2265276,6.9
2265289,5.9
2265299,7.4
2265307,4.6
2265341,3.6
2265353,6.2
2265361,4.8
2265371,3.6
2265376,4.2
2265393,5.5
2265402,6.7
2265415,8.2
2265421,6.2
2265428,5.9
2265434,6.7
2265436,5.2
2265449,5.4
2265465,5.2
2265475,4.7
2265485,5.6
2265498,6.8
2265515,6.48
2265516,6.5
2265517,5.2
2265521,4.5
2265552,6.22
2265594,5.4
2265604,6.7
2265611,5.0
2265617,7.6
2265631,4.9
2265632,5.88
2265634,5.13
2265661,5.9
2265663,5.92
2265682,5.5
2265692,7.1
2265696,6.7
2265709,6.4
2265711,5.8
2265715,6.5
2265718,6.1
2265719,7.0
2265752,7.0
2265759,5.84
2265766,5.3
2265777,6.05
2265781,6.1
2265789,5.3
2265808,6.3
2265816,6.23
2265818,6.27
2265829,6.1
2265836,5.8
2265838,7.2
2265839,5.7
2265856,5.4
2265861,6.2
2265863,5.7
2265868,7.2
2265869,5.2
2265891,5.0
2265897,4.5
2265898,5.1
2265901,6.9
2265928,7.1
2265937,7.9
2265961,3.8
2265962,7.4
2265982,6.1
2265986,4.7
2265988,6.43
2265993,6.8
2265994,6.9
2265998,4.7
2265999,4.7
2266014,6.45
2266030,5.7
2266031,5.9
2266033,6.7
2266035,6.6
2266039,5.7
2266040,5.7
2266043,5.15
2266048,7.6
2266060,5.7
2266070,3.25
2266071,6.4
2266112,6.5
2266113,7.9
2266122,7.8
2266131,7.0
2266133,7.0
2266159,6.9
2266180,7.2
2266184,7.0
2266185,2.3
2266228,6.4
2266238,6.6
2266242,5.8
2266252,5.6
2266258,6.1
2266263,6.9
2266271,6.17
2266273,7.3
2266274,7.3
2266277,7.3
2266285,6.0
2266308,3.6
2266323,5.0
2266343,5.6
2266352,4.6
2266379,6.6
2266389,7.3
2266431,7.1
2266436,5.1
2266442,6.25
2266447,6.1
2266450,6.4
2266461,5.8
2266468,6.3
2266505,5.2
2266508,6.3
2266545,5.7
2266558,5.6
2266581,6.5
2266613,5.25
2266644,7.8
2266652,6.7
2266653,7.6
2266659,6.25
2266673,6.6
2266687,3.3
2266692,5.8
2266693,6.6
2266700,5.5
2266705,6.05
2266727,7.6
2266729,6.3
2266742,5.6
2266755,6.3
2266758,5.7
2266771,3.3
2266780,7.8
2266782,6.1
2266793,5.15
2266807,6.0
2266815,6.2
2266819,5.8
2266825,5.9
2266828,7.2
2266845,6.75
2266854,6.1
2266865,6.6
2266879,5.3
2266881,7.4
2266884,8.8
2266899,7.7
2266921,6.57
2266928,5.6
2266935,7.5
2266947,5.5
2266958,4.25
2266975,5.9
2266990,6.65
2266993,6.9
2266999,6.1
2267011,5.5
2267012,5.65
2267023,7.15
2267028,4.0
2267030,5.3
2267031,5.5
2267033,7.1
2267034,6.7
2267037,7.1
2267045,5.2
2267065,5.0
2267068,5.7
2267092,7.45
2267101,3.0
2267102,5.6
2267109,6.1
2267118,4.6
2267129,6.2
2267150,7.35
2267153,7.7
2267167,5.6
2267168,7.3
2267171,6.1
2267175,6.2
2267191,5.2
2267207,4.7
2267223,7.4
2267224,6.9
2267251,4.6
2267270,7.9
2267279,6.7
2267290,4.5
2267292,5.0
2267297,7.9
2267298,7.3
2267304,6.1
2267307,5.2
2267312,6.4
2267318,7.0
2267322,4.7
2267324,5.5
2267329,4.3
2267333,4.7
2267336,5.9
2267337,6.4
2267338,5.4
2267348,7.2
2267353,5.1
2267358,5.95
2267361,7.7
2267372,7.0
2267405,5.8
2267415,6.25
2267418,7.8
2267427,4.85
2267431,6.1
2267432,6.1
2267436,7.1
2267437,6.3
2267439,5.6
2267449,7.1
2267478,6.9
2267492,5.6
2267503,8.0
2267509,7.2
2267537,5.8
2267554,6.1
2267560,5.4
2267577,4.6
2267593,3.0
2267612,6.68
2267614,6.0
2267621,7.6
2267635,4.8
2267650,7.53
2267655,3.8
2267672,4.1
2267684,3.3
2267689,2.7
2267692,6.1
2267705,8.3
2267706,7.7
2267707,7.2
2267721,5.8
2267739,6.5
2267746,6.7
2267754,6.05
2267756,6.5
2267787,6.0
2267791,6.2
2267792,8.0
2267800,6.1
2267822,6.95
2267837,4.3
2267845,7.8
2267848,7.4
2267867,7.5
2267873,7.0
2267888,5.34
2267889,8.1
2267898,5.7
2267901,5.45
2267905,8.3
2267925,8.0
2267928,6.0
2267932,6.36
2267933,6.2
2267939,6.9
2267955,5.9
2267985,6.6
2267986,6.8
2268008,7.15
2268010,5.15
2268014,6.95
2268026,7.4
2268051,6.0
2268061,5.7
2268068,7.3
2268069,7.1
2268076,7.7
2268081,5.5
2268110,5.33
2268126,3.1
2268154,6.7
2268157,6.8
2268176,6.6
2268177,7.8
2268193,7.7
2268203,4.9
2268221,7.3
2268223,6.1
2268229,6.4
2268239,5.75
2268241,5.66
2268244,6.8
2268254,5.2
2268256,6.25
2268262,6.6
2268265,5.85
2268273,7.5
2268274,6.4
2268277,6.55
2268293,5.75
2268296,7.1
2268301,5.1
2268306,7.4
2268323,4.85
2268329,3.8
2268339,6.3
2268351,5.2
2268360,4.88
2268379,6.4
2268393,2.2
2268394,6.0
2268397,7.0
2268398,5.2
2268412,8.4
2268413,4.95
2268417,5.15
2268420,6.6
2268428,4.86
2268439,7.18
2268447,5.4
2268450,6.73
2268453,3.8
2268465,6.65
2268470,5.4
2268501,3.2
2268510,6.4
2268518,8.3
2268524,6.3
2268525,8.0
2268530,5.7
2268556,8.0
2268558,8.3
2268559,7.9
2268565,6.5
2268567,5.91
2268571,6.3
2268576,5.6
2268579,7.0
2268585,5.1
2268593,7.6
2268594,7.3
2268601,6.4
2268625,7.1
2268630,7.28
2268635,5.89
2268637,5.3
2268648,7.05
2268657,5.45
2268658,4.3
2268664,7.3
2268667,4.1
2268670,4.5
2268677,2.3
2268681,8.07
2268682,5.9
2268690,7.8
2268703,6.7
2268708,6.37
2268723,7.8
2268725,7.3
2268731,6.8
2268733,5.8
2268747,7.05
2268756,6.9
2268762,8.1
2268764,5.1
2268772,5.93
2268781,3.9
2268798,4.9
2268809,6.75
2268819,5.2
2268824,5.7
2268829,6.72
2268834,6.1
2268839,6.7
2268844,7.27
2268851,5.05
2268855,4.2
2268870,4.6
2268892,5.7
2268895,6.4
2268896,6.95
2268899,8.3
2268902,6.7
2268903,5.6
2268912,2.2
2268915,6.0
2268920,7.2
2268921,6.6
2268924,6.7
2268925,2.8
2268926,6.6
2268936,6.9
2268944,6.0
2268952,6.8
2268953,5.6
2268957,6.8
2268970,4.8
2268974,5.2
2268976,6.5
2268990,6.7
2269002,6.7
2269006,6.43
2269012,5.9
2269013,5.7
2269024,4.8
2269031,7.1
2269033,6.32
2269034,6.0
2269042,6.64
2269045,7.8
2269050,6.6
2269054,5.9
2269057,6.0
2269059,7.8
2269060,5.9
2269062,7.2
2269063,6.85
2269064,6.73
2269069,6.27
2269079,6.6
2269095,7.7
2269108,5.4
2269109,7.5
2269110,7.37
2269116,6.5
2269132,6.6
2269152,6.5
2269158,6.3
2269160,6.8
2269163,6.2
2269170,6.7
2269172,6.2
2269174,5.6
2269189,4.8
2269242,7.2
2269252,6.6
2269254,4.1
2269265,6.12
2269290,5.6
2269291,7.0
2269292,7.0
2269311,7.55
2269318,7.2
2269326,5.9
2269330,8.0
2269341,7.1
2269345,5.0
2269354,6.76
2269361,7.1
2269373,4.4
2269382,7.2
2269388,6.5
2269399,6.6
2269400,6.4
2269411,6.8
2269414,6.0
2269416,6.3
2269421,3.4
2269428,8.0
2269448,7.7
2269449,7.6
2269453,5.0
2269456,6.5
2269462,6.3
2269476,7.9
2269497,6.9
2269505,6.5
2269515,4.5
2269531,6.9
2269560,8.6
2269582,5.7
2269592,4.3
2269600,5.7
2269610,5.65
2269631,5.7
2269632,5.7
2269650,7.43
2269689,5.3
2269696,5.94
2269709,5.3
2269714,6.3
2269725,5.4
2269731,5.4
2269735,7.2
2269738,5.15
2269744,7.4
2269761,4.9
2269763,4.0
2269770,4.81
2269771,5.85
2269777,5.75
2269780,6.2
2269787,6.65
2269792,6.6
2269816,7.0
2269846,4.3
2269882,2.7
2269893,7.8
2269898,6.2
2269900,6.0
2269910,4.5
2269911,5.5
2269916,7.0
2269919,4.8
2269921,7.2
2269972,6.3
2269973,7.35
2269989,6.3
2269990,2.3
2269997,7.2
2269999,6.5
2270018,3.9
2270026,5.38
2270036,8.7
2270038,6.3
2270167,7.5
2270168,4.2
2270185,3.9
2270189,6.8
2270196,4.5
2270213,6.1
2270214,7.1
2270235,8.1
2270240,6.75
2270245,5.95
2270274,6.9
2270281,7.0
2270317,5.6
2270329,2.6
2270369,5.9
2270377,7.0
2270386,6.57
2270390,2.9
2270391,6.7
2270392,4.55
2270395,7.2
2270401,7.5
2270402,7.0
2270406,5.4
2270408,6.0
2270420,6.0
2270423,6.9
2270428,5.36
2270429,5.0
2270436,5.7
2270441,6.7
2270447,7.3
2270448,7.7
2270468,6.0
2270472,6.9
2270491,5.0
2270496,6.0
2270504,6.2
2270506,6.2
2270518,7.3
2270519,6.72
2270555,8.2
2270585,3.1
2270587,3.6
2270597,5.7
2270604,5.9
2270607,6.0
2270622,7.7
2270629,6.9
2270632,6.6
2270637,4.5
2270642,7.5
2270651,7.1
2270663,6.6
2270664,6.9
2270666,6.5
2270701,5.9
2270705,6.4
2270707,5.4
2270708,5.7
2270714,7.13
2270736,5.6
2270742,6.4
2270744,7.4
2270779,6.05
2270783,8.0
2270787,7.8
2270789,7.6
2270802,7.0
2270804,4.17
2270811,3.95
2270814,6.7
2270818,8.8
2270825,6.0
2270827,7.2
2270828,4.07
2270831,7.7
2270832,5.3
2270839,6.2
2270847,4.0
2270851,7.6
2270852,6.5
2270861,6.5
2270883,4.1
2270896,6.02
2270924,6.5
2270930,6.05
2270932,3.7
2270936,3.2
2270939,5.4
2270942,7.5
2270956,4.4
2270966,7.2
2270969,7.5
2270983,6.7
2270984,6.51
2270991,6.5
2270995,6.7
2271016,5.92
2271023,6.7
2271045,7.0
2271046,8.1
2271057,7.1
2271060,6.75
2271063,6.53
2271065,6.0
2271067,6.2
2271068,4.05
2271080,2.5
2271084,6.1
2271085,4.8
2271097,6.57
2271110,6.8
2271159,4.2
2271162,5.6
2271168,4.8
2271171,4.9
2271179,7.8
2271181,6.5
2271182,7.1
2271183,7.51
2271191,7.2
2271198,6.5
2271204,5.55
2271230,5.93
2271237,6.45
2271243,5.8
2271254,5.6
2271259,8.0
2271260,6.1
2271268,6.2
2271276,7.3
2271289,5.1
2271290,6.23
2271322,6.6
2271327,6.6
2271331,6.5
2271336,6.4
2271373,6.6
2271378,4.58
2271390,4.5
2271393,2.7
2271394,6.0
2271397,5.8
2271399,6.7
2271414,4.6
2271416,7.2
2271419,7.9
2271420,6.4
2271425,6.6
2271430,5.4
2271434,6.2
2271443,6.37
2271448,6.5
2271450,5.15
2271451,4.5
2271477,3.8
2271485,5.9
2271487,7.25
2271520,6.7
2271540,7.1
2271546,6.72
2271568,5.4
2271576,6.5
2271607,8.2
2271688,7.9
2271705,4.9
2271710,5.6
2271741,4.07
2271746,5.7
2271748,6.5
2271757,6.3
2271759,5.7
2271769,4.3
2271795,3.9
2271801,4.7
2271825,5.4
2271877,6.8
2271887,6.1
2271924,7.6
2271953,4.9
2271954,6.6
2271955,7.6
2271960,8.7
2271964,6.6
2271965,4.5
2271980,7.6
2271988,4.9
2271995,3.6
2271999,7.6
2272000,6.4
2272002,6.4
2272004,4.9
2272010,6.7
2272012,7.1
2272017,6.2
2272020,7.4
2272021,7.0
2272023,6.9
2272030,6.6
2272031,5.3
2272044,6.9
2272062,6.1
2272067,8.1
2272086,6.7
2272089,4.64
2272107,6.8
2272119,7.3
2272125,6.5
2272136,5.5
2272155,7.2
2272167,5.8
2272170,4.6
2272178,4.7
2272182,5.3
2272184,7.53
2272188,5.3
2272202,6.5
2272212,7.0
2272218,4.6
2272220,5.65
2272229,5.3
2272230,4.2
2272232,8.9
2272233,7.0
2272238,7.8
2272269,6.5
2272276,5.6
2272291,6.9
2272294,6.45
2272301,4.3
2272309,6.1
2272312,3.9
2272315,5.9
2272328,6.8
2272334,6.66
2272341,7.15
2272348,7.7
2272368,5.4
2272380,5.83
2272385,6.5
2272387,6.6
2272391,7.6
2272393,7.7
2272397,6.0
2272405,5.6
2272414,5.2
2272418,5.6
2272422,7.2
2272425,6.8
2272445,7.0
2272450,6.6
2272463,6.7
2272473,8.4
2272495,7.0
2272521,7.3
2272525,7.7
2272548,6.4
2272563,7.3
2272580,6.7
2272616,4.65
2272617,7.1
2272618,7.05
2272629,4.1
2272633,6.18
2272657,5.7
2272664,7.5
2272672,4.5
2272679,5.97
2272689,8.1
2272722,9.0
2272725,6.4
2272729,3.9
2272732,7.5
2272759,6.5
2272765,7.35
2272789,6.9
2272799,4.7
2272822,4.57
2272840,5.4
2272864,5.5
2272865,4.2
2272869,4.8
2272878,6.4
2272887,6.5
2272896,6.95
2272905,7.3
2272914,7.8
2272934,5.7
2272991,4.8
2272998,4.45
2273012,6.7
2273013,5.4
2273021,4.5
2273023,6.63
2273029,2.7
2273050,6.55
2273054,4.6
2273057,6.7
2273062,5.6
2273069,7.4
2273071,8.3
2273072,4.5
2273074,7.4
2273075,4.5
2273078,4.5
2273104,6.3
2273116,5.8
2273123,5.3
2273129,7.1
2273149,6.0
2273169,7.2
2273188,6.8
2273195,4.8
2273197,6.4
2273198,6.4
2273201,6.55
2273207,6.6
2273212,7.8
2273215,6.4
2273228,7.7
2273229,4.8
2273235,7.5
2273236,4.9
2273261,6.57
2273272,5.65
2273286,6.1
2273287,6.6
2273294,6.6
2273295,6.7
2273296,6.2
2273305,6.3
2273314,6.7
2273323,5.6
2273333,5.43
2273345,8.5
2273369,7.1
2273380,6.5
2273403,5.1
2273417,6.4
2273420,4.9
2273422,5.66
2273431,7.1
2273438,6.9
2273439,7.4
2273441,6.8
2273448,6.6
2273457,6.2
2273461,4.2
2273467,7.9
2273473,7.3
2273475,6.3
2273519,3.4
2273528,7.1
2273536,6.0
2273542,6.43
2273549,6.0
2273557,6.1
2273565,5.1
2273576,8.3
2273586,7.0
2273593,7.1
2273608,5.1
2273620,5.7
2273629,6.6
2273637,6.8
2273638,7.7
2273645,5.4
2273655,6.8
2273661,5.1
2273663,5.4
2273695,5.63
2273697,6.4
2273700,1.5
2273704,7.1
2273712,7.35
2273713,7.3
2273714,7.6
2273721,4.1
2273729,5.72
2273733,6.8
2273734,5.2
2273735,5.9
2273756,7.1
2273766,6.5
2273770,6.0
2273773,6.6
2273779,7.0
2273790,5.6
2273793,3.2
2273794,3.9
2273796,5.8
2273808,7.33
2273819,7.0
2273833,5.9
2273835,4.1
2273844,6.4
2273862,7.8
2273867,6.4
2273869,7.5
2273884,5.8
2273888,4.1
2273890,4.8
2273895,6.2
2273901,8.1
2273918,4.3
2273923,6.4
2273928,6.0
2273941,7.3
2273956,7.6
2273978,6.8
2273989,6.25
2274004,6.1
2274019,6.5
2274042,3.9
2274047,5.4
2274048,5.2
2274052,6.5
2274057,5.7
2274067,6.2
2274099,5.5
2274120,7.3
2274133,4.3
2274143,7.7
2274156,3.8
2274166,6.23
2274179,6.5
2274220,7.1
2274243,2.5
2274251,6.8
2274291,6.4
2274309,6.5
2274318,6.08
2274321,7.8
2274335,5.1
2274337,7.5
2274345,6.8
2274366,8.1
2274368,5.8
2274379,6.0
2274385,7.4
2274394,3.6
2274397,4.7
2274398,3.8
2274402,4.1
2274406,6.17
2274429,4.7
2274431,7.6
2274442,5.2
2274453,7.3
2274457,7.0
2274463,4.85
2274469,4.8
2274473,6.96
2274476,4.9
2274480,6.8
2274491,4.0
2274506,4.95
2274507,3.1
2274513,7.8
2274524,7.7
2274527,6.2
2274536,3.2
2274539,6.3
2274548,8.0
2274557,7.1
2274568,7.0
2274570,5.0
2274575,5.8
2274577,4.8
2274587,5.2
2274591,7.3
2274592,7.0
2274598,7.4
2274607,3.94
2274615,8.1
2274616,6.6
2274628,6.4
2274658,6.7
2274659,7.0
2274671,5.4
2274677,7.4
2274683,7.5
2274698,6.7
2274710,6.8
2274716,6.48
2274762,6.2
2274774,6.2
2274780,7.2
2274786,5.7
2274788,7.2
2274792,6.8
2274795,7.0
2274799,7.28
2274800,6.6
2274815,7.5
2274819,6.1
2274821,4.7
2274864,7.6
2274865,6.5
2274866,6.3
2274897,7.2
2274901,5.0
2274902,7.2
2274903,7.2
2274910,5.5
2274924,6.35
2274942,5.7
2274957,6.3
2274962,4.0
2274978,6.4
2274980,5.2
2274989,8.0
2274994,6.4
2275006,4.3
2275016,8.0
2275018,5.4
2275034,3.6
2275053,4.9
2275076,8.0
2275079,6.57
2275082,6.6
2275087,6.55
2275106,3.8
2275109,5.2
2275110,7.1
2275117,7.0
2275122,6.6
2275129,4.1
2275133,6.2
2275135,5.8
2275144,5.7
2275156,7.7
2275158,6.4
2275164,7.6
2275169,4.6
2275170,5.7
2275176,6.0
2275180,6.7
2275184,8.1
2275202,6.13
2275205,7.2
2275217,7.7
2275218,4.7
2275220,6.7
2275227,6.7
2275231,4.9
2275237,4.1
2275242,8.6
2275249,6.9
2275257,5.3
2275283,7.9
2275288,6.2
2275305,7.6
2275346,6.78
2275350,6.5
2275368,6.45
2275377,3.7
2275398,5.97
2275448,4.8
2275457,4.9
2275459,6.1
2275482,5.9
2275486,7.8
2275490,5.7
2275495,6.7
2275513,7.1
2275522,6.2
2275544,5.0
2275548,4.8
2275563,6.3
2275567,7.0
2275570,6.7
2275575,6.6
2275581,8.9
2275597,7.08
2275600,7.3
2275601,7.35
2275603,7.42
2275610,6.7
2275619,6.2
2275621,5.9
2275630,5.7
2275641,7.2
2275649,6.3
2275654,6.65
2275693,7.9
2275695,7.8
2275716,5.7
2275729,6.67
2275736,6.83
2275737,6.5
2275746,6.2
2275755,6.5
2275758,7.4
2275781,6.43
2275788,6.8
2275791,3.2
2275807,6.5
2275828,5.03
2275832,3.2
2275845,6.1
2275860,5.0
2275863,2.1
2275872,3.6
2275891,6.3
2275892,7.3
2275897,7.0
2275913,6.95
2275927,8.3
2275948,6.6
2275973,6.8
2275979,5.0
2275986,5.08
2275994,7.0
2276003,3.7
2276004,4.05
2276010,7.5
2276018,6.95
2276024,6.65
2276032,6.7
2276039,6.05
2276044,5.7
2276045,7.35
2276048,6.0
2276056,6.5
2276079,6.7
2276081,6.6
2276083,5.5
2276088,8.7
2276090,7.6
2276104,5.0
2276105,3.6
2276107,7.3
2276112,8.7
2276170,5.7
2276172,6.3
2276181,7.9
2276196,8.3
2276249,2.9
2276250,3.1
2276256,5.73
2276262,4.8
2276263,6.8
2276265,5.6
2276274,3.5
2276276,5.4
2276279,6.2
2276280,6.03
2276295,4.2
2276342,3.5
2276348,6.0
2276360,7.3
2276373,5.6
2276375,3.8
2276379,7.12
2276380,7.4
2276392,8.3
2276393,5.1
2276397,7.65
2276400,7.1
2276434,4.5
2276438,6.2
2276447,7.4
2276450,7.1
2276462,6.0
2276466,6.2
2276480,7.0
2276489,7.5
2276492,6.5
2276502,6.1
2276511,3.5
2276513,7.3
2276516,7.1
2276530,5.8
2276531,4.95
2276555,6.95
2276556,5.3
2276562,7.2
2276573,7.3
2276574,3.5
2276578,6.2
2276590,5.6
2276612,6.7
2276624,7.3
2276631,6.15
2276648,7.6
2276672,3.5
2276674,4.8
2276676,6.35
2276698,5.6
2276699,3.5
2276710,7.3
2276716,7.1
2276718,5.6
2276734,2.6
2276738,7.55
2276757,3.6
2276761,5.1
2276763,7.5
2276764,5.2
2276766,5.8
2276785,3.0
2276787,7.4
2276803,5.6
2276812,8.2
2276823,6.1
2276825,8.3
2276831,6.2
2276832,8.3
2276834,5.95
2276836,6.9
2276845,7.03
2276849,5.85
2276852,6.6
2276867,4.5
2276872,4.3
2276881,5.4
2276882,5.4
2276898,5.9
2276919,7.5
2276923,2.3
2276932,3.2
2276960,3.1
2276971,6.8
2276977,7.05
2276982,7.7
2276984,6.3
2276997,6.8
2277005,5.6
2277015,7.4
2277020,6.2
2277024,6.0
2277025,6.0
2277039,7.1
2277044,8.1
2277051,6.2
2277053,6.36
2277057,6.2
2277058,5.77
2277072,7.1
2277076,6.7
2277078,6.5
2277092,5.68
2277111,6.9
2277114,7.2
2277115,6.65
2277128,7.4
2277132,4.95
2277140,8.0
2277152,6.9
2277153,7.4
2277158,6.95
2277206,6.5
2277207,5.1
2277208,6.4
2277212,6.2
2277215,6.15
2277216,7.6
2277218,6.9
2277245,8.2
2277246,4.3
2277251,6.6
2277258,6.8
2277262,6.2
2277275,6.2
2277286,4.6
2277293,5.6
2277296,6.9
2277349,5.7
2277350,6.1
2277357,6.7
2277374,6.6
2277375,8.4
2277385,6.8
2277398,6.8
2277412,5.77
2277416,6.2
2277423,5.7
2277436,5.7
2277439,8.0
2277442,5.4
2277475,2.5
2277486,6.17
2277490,7.3
2277525,6.04
2277526,6.35
2277530,8.7
2277535,6.55
2277564,6.0
2277584,8.3
2277588,7.7
2277596,7.25
2277599,4.85
2277603,5.8
2277612,5.1
2277620,6.19
2277632,5.6
2277666,7.1
2277671,4.8
2277696,2.8
2277702,6.7
2277708,5.7
2277711,7.3
2277719,7.1
2277727,7.1
2277740,7.0
2277756,6.4
2277762,4.5
2277768,8.6
2277776,6.05
2277781,6.2
2277783,6.95
2277785,7.3
2277800,7.25
2277818,5.3
2277822,6.5
2277841,5.6
2277850,3.6
2277855,5.0
2277866,6.8
2277876,1.8
2277886,6.8
2277908,6.7
2277939,7.9
2277977,6.1
2277985,6.05
2278001,3.4
2278003,4.4
2278039,3.4
2278047,4.8
2278056,5.9
2278080,7.65
2278083,7.15
2278101,7.2
2278111,7.53
2278117,5.8
2278123,6.7
2278124,6.0
2278137,5.1
2278141,6.6
2278176,7.2
2278183,4.5
2278185,6.07
2278195,8.4
2278202,8.0
2278211,4.7
2278215,2.4
2278221,6.7
2278232,7.18
2278256,5.4
2278260,6.5
2278270,6.5
2278271,8.0
2278272,6.7
2278274,6.8
2278281,6.8
2278284,6.2
2278288,4.1
2278290,8.0
2278302,7.53
2278310,7.2
2278311,6.5
2278314,6.43
2278315,6.67
2278320,5.1
2278321,7.6
2278330,6.77
2278336,7.1
2278358,7.1
2278381,6.1
2278387,8.0
2278403,6.1
2278405,5.8
2278408,7.8
2278422,7.25
2278432,6.7
2278435,7.6
2278451,5.9
2278452,6.7
2278485,4.7
2278491,8.0
2278497,5.58
2278503,7.1
2278504,6.25
2278515,6.0
2278528,6.7
2278537,7.6
2278554,4.7
2278559,6.3
2278568,7.7
2278569,7.45
2278575,7.0
2278580,6.9
2278587,5.8
2278588,8.2
2278596,7.6
2278602,5.9
2278603,4.57
2278604,5.43
2278606,6.9
2278612,6.5
2278620,6.22
2278651,6.8
2278699,6.7
2278700,6.6
2278702,7.7
2278709,6.3
2278717,6.3
2278718,7.19
2278720,7.4
2278728,5.3
2278734,5.7
2278741,6.8
2278753,7.4
2278767,7.9
2278797,5.88
2278801,6.2
2278814,7.6
2278836,6.8
2278842,6.8
2278859,7.3
2278866,5.4
2278867,7.2
2278922,2.6
2278951,6.95
2278962,6.5
2278964,5.7
2278985,7.0
2278988,7.0
2278995,8.0
2279023,6.2
2279033,7.7
2279036,5.1
2279042,3.8
2279043,5.21
2279046,7.0
2279081,7.0
2279082,5.3
2279083,4.0
2279089,3.9
2279090,3.9
2279092,6.2
2279104,2.5
2279117,7.6
2279153,6.9
2279158,7.8
2279162,4.2
2279172,6.8
2279177,6.8
2279196,5.8
2279215,5.3
2279227,5.8
2279233,6.0
2279258,6.1
2279267,6.9
2279270,6.3
2279284,6.0
2279289,6.3
2279293,6.3
2279299,5.73
2279319,5.5
2279325,5.7
2279336,6.2
2279340,5.7
2279344,6.3
2279354,6.6
2279358,4.8
2279362,6.93
2279378,5.8
2279379,6.9
2279410,4.2
2279426,6.7
2279433,5.35
2279442,6.9
2279445,6.4
2279466,3.8
2279490,5.1
2279493,7.3
2279499,5.3
2279506,1.9
2279509,7.8
2279512,5.85
2279517,7.41
2279523,7.0
2279555,5.7
2279562,4.9
2279567,6.3
2279569,4.83
2279603,4.2
2279634,6.5
2279642,7.8
2279643,6.3
2279645,6.72
2279650,4.5
2279651,6.4
2279652,5.9
2279678,6.0
2279691,6.3
2279701,7.0
2279708,7.3
2279721,6.6
2279725,7.3
2279739,6.25
2279758,7.5
2279761,6.9
2279768,6.5
2279774,8.2
2279804,6.55
2279808,6.84
2279813,6.47
2279817,5.33
2279820,7.6
2279824,6.4
2279854,7.37
2279878,7.33
2279885,7.1
2279917,8.1
2279918,7.33
2279937,6.4
2279939,6.0
2279940,3.9
2279941,5.25
2279956,6.6
2279982,8.0
2279983,5.3
2280003,3.0
2280005,7.7
2280027,7.2
2280028,4.1
2280029,7.0
2280036,5.67
2280045,7.7
2280066,6.73
2280076,6.1
2280081,6.2
2280083,6.5
2280090,4.4
2280091,6.8
2280094,6.55
2280100,6.6
2280133,5.35
2280141,5.9
2280153,5.88
2280174,6.8
2280179,5.8
2280183,6.7
2280211,7.3
2280230,5.7
2280246,6.0
2280251,6.8
2280253,5.6
2280257,5.8
2280263,6.8
2280269,6.0
2280278,3.6
2280279,5.6
2280288,5.13
2280292,6.1
2280315,6.1
2280320,5.0
2280324,2.2
2280329,7.1
2280344,5.6
2280354,5.7
2280358,3.0
2280359,5.0
2280364,1.9
2280365,5.8
2280381,6.3
2280390,6.4
2280413,7.8
2280420,3.3
2280428,6.4
2280430,7.8
2280431,4.2
2280439,6.0
2280446,5.7
2280451,5.7
2280480,6.1
2280482,5.7
2280483,3.2
2280492,4.2
2280516,6.5
2280523,7.3
2280532,5.6
2280534,4.8
2280538,5.9
2280557,4.5
2280560,5.4
2280565,3.8
2280574,4.7
2280587,6.95
2280601,6.2
2280613,6.8
2280616,3.5
2280618,5.7
2280638,6.3
2280654,5.5
2280669,6.81
2280696,5.2
2280701,6.4
2280707,4.85
2280714,4.7
2280727,7.9
2280733,7.6
2280736,3.3
2280737,5.7
2280779,3.85
2280784,6.8
2280788,7.8
2280825,4.1
2280828,4.2
2280833,7.33
2280853,7.6
2280867,7.2
