"","Film","Rating","Actor.Group1","Actor.Group2","Actor.Group3","Actor.Group4","Director","Producer","Writer"
"3504","2323016",3.9,0,8,6,0,3.90000009536743,3.90000009536743,3.90000009536743
"3505","2323044",7.4,0,0,2,0,7.40000009536743,7.2300000667572,7.40000009536743
"3506","2323046",6,0,0,24,0,6.30000003178914,6.15000001589457,6.30000003178914
"3507","2323138",6,0,0,20,0,6,6.30555552612116,6
"3508","2323354",5.8,0,0,2,0,6.75,5.97083346048991,6.75
"3509","2323442",7.1,0,1,106,2,7.10800003051758,7.05149622234431,7.13715270492766
"3510","2323620",7.3,0,0,41,0,6.85000014305115,6.7404657610154,7.07500016689301
"3511","2323759",8.4,0,0,0,0,8.39999961853027,8.39999961853027,8.39999961853027
"3512","2323801",7,0,1,44,0,7,6.39440041619027,6.875
"3513","2323941",7.3,0,0,17,0,7.30000019073486,7.30000019073486,7.30000019073486
"3514","2324014",2.8,0,9,1,0,2.79999995231628,2.79999995231628,2.79999995231628
"3515","2324053",6.4,0,0,47,0,6.44666665395101,6.26263607319664,6.125
"3516","2324054",6.8,0,0,27,0,7.04285717010498,6.30400120362787,6.25
"3517","2324083",5.2,0,0,43,0,5.5,5.64047607164534,5.42499983310699
"3518","2324126",6.1,0,0,45,0,6.09999990463257,6.26874992251396,6.09999990463257
"3519","2324189",8.1,0,0,15,5,6.96363639831543,7.77923991805629,7.66096990440831
"3520","2324291",4.9,0,65,8,0,4.5,4.90000009536743,4.90000009536743
"3521","2324396",6.1,0,0,23,0,6.45000004768372,6.06888884173499,5.94848479646625
"3522","2324426",7.1,0,2,28,0,6.5,7.03320516195053,7.3125
"3523","2324649",5.6,0,1,32,0,6.62000007629395,6.08687227499949,5.91111106721182
"3524","2324656",6.1,0,1,13,0,5.74000005722046,6.05446858846475,6.64023803226531
"3525","2324708",6.2,0,2,45,0,6.49999988079071,6.33498537811524,6.15999994277954
"3526","2324730",7.7,0,0,14,13,7.69999980926514,7.66666648122999,7.69999980926514
"3527","2324733",5.9,0,0,24,0,6.60000014305115,6.31863834245685,6.60000014305115
"3528","2324807",7.7,0,0,23,19,6.94000002543132,6.41055554971493,7.16111098395454
"3529","2324896",6.8,0,0,21,0,7.11666671435038,6.48197264347772,7.22000007629395
"3530","2325288",6.9,0,0,51,0,6.5,6.29444450802273,6.70000004768372
"3531","2325299",4.9,0,2,13,0,4.90000009536743,5.30000006993612,4.90000009536743
"3532","2325334",5.3,0,0,28,0,5.30000019073486,5.37500011920929,5.30000019073486
"3533","2325379",8.4,0,0,0,0,8.39999961853027,8.39999961853027,8.39999961853027
"3534","2325476",6.9,0,0,17,0,6.90000009536743,6.85277784312213,6.90000009536743
"3535","2325515",6.3,0,0,15,0,6.30000019073486,6.550000111262,6.30000019073486
"3536","2325687",5,0,21,28,0,5.41999998092651,5.6267857123247,5.74824564289628
"3537","2325873",6.7,0,0,36,0,6.68749994039536,6.83999988238017,6.45616152069785
"3538","2326005",4.6,0,4,25,1,5.45000004768372,5.32228534992295,4.59999990463257
"3539","2326050",6.6,0,0,33,0,6.79999995231628,6.60951460605236,6.7624998986721
"3540","2326065",7.8,0,0,0,19,7.80000019073486,7.80000019073486,7.80000019073486
"3541","2326273",6.4,0,0,26,0,6.38571432658604,5.62173371552631,6.18750005960464
"3542","2326387",4.1,0,4,3,0,3.69999996821086,5.5566665944599,4.09999990463257
"3543","2326596",5.1,0,1,18,0,5.09999990463257,5.83333325386047,5.09999990463257
"3544","2326617",6.3,0,0,4,0,6.30000019073486,6.30000019073486,6.30000019073486
"3545","2326826",6,0,2,28,0,4.5,5.87348486076702,6
"3546","2326955",4.2,0,8,5,0,4.19999980926514,5.75714288439069,5.47499990463257
"3547","2326985",7.4,0,0,17,0,6.86666679382324,6.86892866236823,6.32250012159348
"3548","2327248",5.6,0,2,29,0,6.24999992052714,5.87694440947639,5.58333326975505
"3549","2327281",4.1,0,32,20,0,4.84999990463257,4.48452373061861,4.69999992847443
"3550","2327302",6.6,0,0,14,0,6.54999995231628,6.77670132633713,6.54999995231628
"3551","2327639",5.8,0,1,20,0,5.80000019073486,6.14166684945424,5.80000019073486
"3552","2327646",4.6,0,28,1,0,6.09999990463257,4.59999990463257,6.09999990463257
"3553","2327705",6,0,1,28,0,6,5.88284721413834,6
"3554","2327742",6.8,0,0,7,0,6.80000019073486,6.52500015497208,6.80000019073486
"3555","2327844",4.8,0,15,4,0,4.80000019073486,4.80000019073486,4.80000019073486
"3556","2327953",6.5,0,0,50,0,6.5,6.56999998092651,6.5
"3557","2328140",6.5,0,1,97,0,6.89230772165152,6.43915761955406,6.72999992370606
"3558","2328152",6.1,0,0,56,0,6.30000003178914,6.17315505241959,5.67272719469937
"3559","2328295",5.6,0,3,42,0,4.96666669845581,5.46299602824544,5.59999990463257
"3560","2328303",5.6,0,1,73,0,5.59999990463257,5.59999990463257,5.59999990463257
"3561","2328320",3.9,0,24,2,0,3.90000009536743,3.90000009536743,3.90000009536743
"3562","2328373",6.2,0,0,96,0,6.35999994277954,6.33333324818384,6.38399990081787
"3563","2328747",6.3,0,1,51,0,6.92500007152557,7.36000003814697,7.06666672229767
"3564","2328790",6.8,0,0,12,0,6.80000019073486,4.54500002662341,6.80000019073486
"3565","2328912",4.8,0,7,3,0,4.80000019073486,5.02500009536743,4.98333350817362
"3566","2329101",5.3,0,2,62,0,5.60000014305115,6.07555561595493,5.29999998637608
"3567","2329108",6.3,0,0,30,0,6.30000019073486,6.05555566151937,6.30000019073486
"3568","2329189",7.4,0,0,8,0,7.40000009536743,7.40000009536743,7.40000009536743
"3569","2329266",7.2,0,1,13,0,5.94999998807907,7.13888872994317,6.66249984502792
"3570","2329354",7.7,0,0,0,0,7.69999980926514,7.66666650772095,7.69999980926514
"3571","2329470",2.1,81,5,0,0,2.09999990463257,2.09999990463257,2.09999990463257
"3572","2329480",7,0,0,80,0,7,7,7
"3573","2329519",5.6,0,0,26,0,5.59999990463257,5.66308767086028,5.59999990463257
"3574","2329525",5.3,0,1,29,0,6.32000002861023,5.9742064438169,6.8266666730245
"3575","2329540",6.7,0,0,21,0,6.69999980926514,6.61309511320932,6.69999980926514
"3576","2329675",5.2,0,5,26,0,5.19999980926514,5.09208322101169,5.19999980926514
"3577","2329742",7.2,0,0,70,1,6.63333320617676,6.37660815980699,6.42499983310699
"3578","2330183",8.8,0,0,59,70,7.24000005722046,6.65892468424593,7.80416677395503
"3579","2330270",4.2,0,0,1,0,5.89999985694885,4.19999980926514,4.19999980926514
"3580","2330286",4.7,0,23,16,0,4.69999980926514,5.19166656335195,4.69999980926514
"3581","2330306",7.2,0,0,32,0,7.19999980926514,6.72533320109049,7.25333318710327
"3582","2330335",5.8,0,1,21,0,6.15000003576279,5.62367556311574,5.33333349227905
"3583","2330337",4.4,0,14,17,0,5.68000011444092,4.62956733793229,4.86666679382324
"3584","2330990",6.9,0,0,51,0,6.40000002724784,6.02133702082839,6.08750015497208
"3585","2331000",5.6,0,3,90,0,6.06666660308838,6.21986818582324,5.79583328962326
"3586","2331036",6.1,0,0,16,0,6.09999990463257,6.09999990463257,5.84999990463257
"3587","2331243",6.7,0,0,27,0,6.82722212738461,6.52024400284395,6.76270020562105
"3588","2331253",7.5,0,1,40,0,7.5,6.79722222354677,7.04999995231628
"3589","2331262",4.9,0,12,47,0,4.90000009536743,5.56461543425536,5.55000007152557
"3590","2331322",7.1,0,0,51,0,6.74444447623359,6.84988925832472,6.89090906489979
"3591","2331368",6.7,0,0,15,0,6.69999980926514,6.69999980926514,6.69999980926514
"3592","2331753",6.8,0,0,58,2,6.80000019073486,6.80000019073486,7.02500009536743
"3593","2331780",4.1,0,10,13,0,4.59999990463257,4.26999992132187,4.32857135363987
"3594","2332043",7.3,0,0,20,0,7.30000019073486,6.4463635874157,7.30000019073486
"3595","2332174",8.4,0,0,0,1,8.39999961853027,8.39999961853027,8.39999961853027
"3596","2332190",6.6,0,0,73,0,6.0666667620341,6.06999990940094,6.33333333333333
"3597","2332279",5.9,0,2,18,0,5,5.90000009536743,4.69999996821086
"3598","2332637",4.1,0,31,1,0,4.21944442060259,4.36999998092651,4.11190472330366
"3599","2332650",6.4,0,0,46,0,6.95,6.821807219467,6.73544979600049
"3600","2332683",2.9,0,19,2,0,3.08000001907349,2.89203286286857,3.08000001907349
"3601","2332695",5.5,0,0,12,0,5.5,5.5,5.5
"3602","2332851",6.2,0,1,39,0,6.19999980926514,6.40834827946034,6.19999980926514
"3603","2333047",2.8,0,23,5,0,2.79999995231628,2.79999995231628,2.79999995231628
"3604","2333093",2.5,38,2,6,0,2.5,3.42499995231628,2.5
"3605","2333172",6.4,0,0,23,0,6.40000009536743,6.37083341677984,6.40000009536743
"3606","2333200",5.5,0,0,22,0,5.5,5.99166671435038,5.5
"3607","2333381",5.2,0,2,19,0,5.19999980926514,5.19999980926514,5.19999980926514
"3608","2333407",5.1,0,2,19,0,5.09999990463257,5.91633925608226,5.09999990463257
"3609","2333408",6.2,0,0,38,0,6.19999980926514,6.33333321412404,5.83333317438761
"3610","2333492",6.1,0,0,30,0,6.34285708836147,5.74642848968506,6.27142850557963
"3611","2333617",7.4,0,0,2,0,7.40000009536743,7.40000009536743,7.40000009536743
"3612","2333665",4.5,0,7,34,0,4.5,5.47970121964242,4.5
"3613","2333683",5.8,0,3,37,0,5.6600001335144,5.95633336544037,5.67481685689081
"3614","2333686",4.9,0,9,18,0,4.60000014305115,6.07147732349959,5.50213678881653
"3615","2333802",5.9,0,2,27,0,6.40000009536743,6.294545517907,5.83000005483627
"3616","2333839",4.6,0,1,7,0,4.59999990463257,5.08333325827563,4.59999990463257
"3617","2333899",5,0,9,20,0,5.68000001907349,5.25091913097589,5
"3618","2333913",6.5,0,0,23,0,6.5,6.5,6.5
"3619","2333919",6.7,0,1,101,0,6.69999980926514,6.49999993188041,6.69999980926514
"3620","2333960",6.5,0,0,1,0,6.5,6.41388888712283,6.5
"3621","2334007",5.8,0,1,23,0,5.75000005960464,6.02239496855102,5.80000019073486
"3622","2334016",5.9,0,0,12,0,5.15000009536743,6.16269239015115,5.15000009536743
"3623","2334032",5.5,0,0,16,0,5.5,6.32817463931583,5.5
"3624","2334203",7.5,0,0,66,2,6.93999996185303,6.73702776493448,7.29999999772935
"3625","2334208",7,0,2,12,0,7,7,7
"3626","2334217",5,0,21,61,1,5.26666657129924,6.54355161607502,6.1777778201633
"3627","2334246",5.3,0,4,35,0,5.68000011444092,5.69354811968852,5.69539687898424
"3628","2334258",4.6,0,18,35,0,4.39999985694885,5.29847059193366,4.59999990463257
"3629","2334288",3.8,0,28,12,0,3.79999995231628,4.15499994456768,3.95999995867411
"3630","2334312",6.6,0,0,27,0,6.59999990463257,6.73354159692923,6.59999990463257
"3631","2334320",6.9,0,0,38,0,6.10000006357829,6.26008407332483,5.95000004768372
"3632","2334326",5.5,0,2,24,0,6.10000006357829,5.51776119430753,5.95000004768372
"3633","2334351",6.4,0,0,13,0,6.40000009536743,6.16938779954197,6.40000009536743
"3634","2334397",6.5,0,0,2,0,6.5,6.47500002384186,6.5
"3635","2334428",4.2,0,41,7,0,4.09999990463257,4.13053556893553,4.06666660308838
"3636","2334511",7.2,0,0,34,0,7.04999995231628,6.83749997615814,7.19999980926514
"3637","2334527",6.9,0,0,9,0,6.90000009536743,6.90000009536743,6.90000009536743
"3638","2334604",6.5,0,0,19,0,6.5,6.59444443384806,6.5
"3639","2334622",5.3,0,1,34,0,5.30000019073486,5.98000003099442,5.92500007152557
"3640","2334759",7.3,0,0,37,0,6.875,6.59797273294932,7.30000019073486
"3641","2335195",6,0,1,16,0,6.73999996185303,5.78392858164651,6
"3642","2335321",7.4,0,0,40,1,6.76666673024495,6.81216392461437,7.33000009854635
"3643","2335340",7.3,0,1,23,1,6.77142858505249,6.72777791486846,5.86964292611395
"3644","2335349",5.8,0,3,40,0,5.80000019073486,5.77038057397719,5.91785720700309
"3645","2335379",7.3,0,0,134,1,6.78000001907349,7.02955563756747,6.91666682561239
"3646","2335396",5.6,0,1,20,0,5.59999990463257,5.80305860403912,5.62658730385795
"3647","2335483",7.6,0,0,37,11,6.375,6.84972216950523,7.2555554707845
"3648","2335777",6.6,0,1,62,0,6.66666650772095,6.47352442452415,6.34999989138709
"3649","2335783",5.9,0,0,35,0,6.50000015894572,6.45460861168726,6.50000015894572
"3650","2335876",6.4,0,0,53,0,6.30000003178914,6.20981247144688,6.38333332538605
"3651","2335973",7,0,0,3,0,7,7,7
"3652","2335986",4.1,0,13,0,0,4.09999990463257,4.09999990463257,4.09999990463257
"3653","2336003",7,0,0,62,0,7,6.77499997615814,7
"3654","2336027",5.1,0,0,11,0,5.54999995231628,5.26071419602349,5.4706665802002
"3655","2336236",3.5,0,9,7,0,3.5,4.65633336464564,3.5
"3656","2336422",7.3,0,1,44,3,6.15333331425985,6.4743186151731,6.83437506854534
"3657","2336497",6.8,0,0,49,1,6.93000012636185,6.42284194730286,6.69166676998138
"3658","2336556",2.1,18,22,14,0,4.40000009536743,2.87857137748173,2.83333333333333
"3659","2336733",7.8,0,0,0,0,7.80000019073486,6.60000014305115,7.80000019073486
"3660","2336886",7,0,0,0,0,7,7.5,7
"3661","2337271",6.3,0,0,18,0,6.1333335240682,6.19319620627983,6.30000019073486
"3662","2337324",7.7,0,0,62,24,6.78749993443489,6.89120931369496,7.43749988079071
"3663","2337336",3.4,0,45,1,0,3.40000009536743,3.48400007724762,3.53333338101705
"3664","2337383",7.8,0,0,41,14,7.53333346048991,7.51833342711131,7.54047631838965
"3665","2337432",7.2,0,0,66,1,7.19999980926514,6.58205117045583,7.19999980926514
"3666","2337612",6.2,0,1,33,0,6.48333326975505,5.9361482648258,6.47142854758671
"3667","2337926",5.6,0,0,65,0,5.59999990463257,5.74999994039536,5.59999990463257
"3668","2337946",6.9,0,0,19,0,6.90000009536743,6.54666667779287,6.90000009536743
"3669","2337950",5.7,0,0,4,0,5.79999995231628,5.69999980926514,5.79999995231628
"3670","2337956",7.2,0,0,47,0,6.79999995231628,6.92738083430699,7.17999982833862
"3671","2338400",7.7,0,0,8,66,7.36666663487752,6.56784051606117,7.36666663487752
"3672","2338575",5.6,0,1,17,0,5.59999990463257,5.77857134171895,5.53333326180776
"3673","2338651",7,0,0,30,0,7,6.40994757699994,7
"3674","2338838",7.2,0,0,13,0,7.19999980926514,7.11833317279816,7.19999980926514
"3675","2338985",3.1,0,5,12,0,3.70000004768372,4.5474999388059,3.09999990463257
"3676","2339014",3.3,0,42,1,0,4.55000007152557,3.51999998092651,4.30000007152557
"3677","2339026",4.8,0,15,41,0,6.74090907790444,6.18093855912362,4.80000019073486
"3678","2339412",6.1,0,0,76,0,6.27499997615814,6.34181755358467,6.33287031738846
"3679","2339528",7.3,0,0,3,0,7.30000019073486,6.6664285668305,7.30000019073486
"3680","2339632",5.2,0,1,11,0,5.51875000766345,5.69785711424691,5.84999990463257
"3681","2339633",6.5,0,0,25,0,5.99999990463257,6.42999998728434,5.77499995231628
"3682","2339649",7.7,0,0,0,1,7.69999980926514,7.69999980926514,7.69999980926514
"3683","2339672",3.5,0,18,19,0,4.25,4.95146545759129,3.76666665077209
"3684","2339688",6.2,0,3,91,0,6.56666660308838,5.77833321650823,6.19999980926514
"3685","2339760",6.4,0,0,9,0,7.34000015258789,6.54139101331993,7.41666682561239
"3686","2339785",4.6,0,9,5,0,4.59999990463257,5.23166658878326,4.59999990463257
"3687","2339804",6.4,0,6,95,0,6.72499990463257,6.55069529849695,6.44999990463257
"3688","2339860",6.6,0,0,15,0,6.59999990463257,6.59999990463257,6.59999990463257
"3689","2339892",7.2,0,0,2,0,7.19999980926514,7.19999980926514,7.19999980926514
"3690","2339922",6.5,0,1,72,0,6.79999995231628,6.45195129778967,6.625
"3691","2340045",7.2,0,1,56,3,6.5,6.60479509230963,6.52499992506845
"3692","2340062",3.9,0,16,14,0,4.79999995231628,4.40343920768253,4.08333337306976
"3693","2340078",7.4,0,0,1,1,7.40000009536743,7.40000009536743,7.40000009536743
"3694","2340100",3.7,0,8,24,0,5.20000004768372,5.52303122569401,4.39999997615814
"3695","2340173",8.1,0,0,38,67,7.08000011444092,7.12671982297994,6.89999998940362
"3696","2340420",4.3,0,0,0,0,4.30000019073486,5.51250012625347,4.30000019073486
"3697","2340487",2.5,8,3,4,0,2.5,3.85641536337358,2.88124999403954
"3698","2340825",6.4,0,0,22,0,6.40000009536743,5.96666669845581,6.40000009536743
"3699","2340880",5.8,0,0,0,0,5.80000019073486,5.80000019073486,5.80000019073486
"3700","2340964",2.8,0,30,8,0,5.94999998807907,5.71513461689847,5.04999995231628
"3701","2341007",5.9,0,0,4,0,5.90000009536743,5.90000009536743,5.90000009536743
"3702","2341018",4.9,0,2,1,0,4.90000009536743,5.47000007629395,4.90000009536743
"3703","2341022",4.8,0,17,5,0,4.80000019073486,5.30888896518283,4.80000019073486
"3704","2341041",5,0,2,4,0,6.39166665077209,6.26944439940982,6.25
"3705","2341059",7.2,0,0,14,0,7.5,7.26964269081752,7.5
"3706","2341152",6.8,0,0,27,0,6.80000019073486,6.29814827442169,6.80000019073486
"3707","2341160",6.1,0,0,28,0,6.09999990463257,5.68429352485615,5.99999992052714
"3708","2341190",7.9,0,0,1,4,7.90000009536743,7.90000009536743,7.90000009536743
"3709","2341302",8.2,0,0,4,10,8.19999980926514,8.19999980926514,8.19999980926514
"3710","2341331",5.1,0,2,36,0,5.09999990463257,6.23223257565691,5.38181816447865
"3711","2341383",5.9,0,0,13,0,4.30000007152557,5.90000009536743,5.85000014305115
"3712","2341402",5.8,0,0,50,0,7.03999996185303,6.29275805814538,5.9761906010764
"3713","2341419",5.8,0,5,98,0,4.92499995231628,6.29481999954591,6.72500004768372
"3714","2341425",5.8,0,1,61,0,6.13750004768372,6.1280907676169,6.33551596554499
"3715","2341451",7.9,0,0,4,16,7.73333342870076,7.71533344268799,7.60000014305115
"3716","2341525",5,0,31,30,0,5.20000004768372,5.52492062364306,5.32499998807907
"3717","2341597",3.9,0,33,11,0,4.08000001907349,4.77083332273695,3.63333336512248
"3718","2341641",5.7,0,4,24,0,5.69999980926514,5.5199998651232,5.69999980926514
"3719","2341712",7,0,0,11,0,7,6.85250000953674,6.89000000953674
"3720","2341782",7,0,0,24,0,5.875,7.40000009536743,6.04999995231628
"3721","2341825",6.7,0,0,7,0,6.69999980926514,6.69999980926514,6.92142851012094
"3722","2341929",6.7,0,3,25,0,6.69999980926514,5.56180548999045,5.79999983310699
"3723","2341958",7.6,0,0,0,10,7.89999985694885,7.64666657447815,7.6833332379659
"3724","2342028",6,0,0,11,0,6,6.05000003178914,6
"3725","2342095",7.2,0,0,8,0,7.19999980926514,7.34999990463257,7.19999980926514
"3726","2342099",7.3,0,0,14,1,7.30000019073486,7.30000019073486,7.30000019073486
"3727","2342106",7.7,0,0,26,24,8.08000001907349,7.52405564406326,7.96666669845581
"3728","2342467",7.3,0,1,40,1,6.27499997615814,6.74551027031983,7.04166682561239
"3729","2342731",5.3,0,1,7,0,4.05000007152557,5.50376355340404,5.65555561913384
"3730","2342920",5.9,0,1,33,0,6.53333330154419,6.26818185791825,5.45000004768372
"3731","2342924",4.4,0,6,7,0,4.40000009536743,4.44259268707699,4.40000009536743
"3732","2342995",3.7,0,11,22,0,4.14999997615814,4.36750648165897,3.70000004768372
"3733","2343063",3.6,0,21,15,0,5.70000001362392,5.20547614629937,4.45499996344248
"3734","2343164",3.2,0,14,10,0,3.20000004768372,5.85500003695488,3.26666669050852
"3735","2343166",5.8,0,2,57,0,5.82500004768372,6.14521991542802,6.33333333333333
"3736","2343186",6.9,0,0,34,0,6.82500010728836,7.00938781329564,6.21333338419596
"3737","2343207",5.8,0,0,27,0,5.80000019073486,5.80000019073486,5.80000019073486
"3738","2343278",6.3,0,1,10,0,6.30000019073486,6.38333344459534,6.30000019073486
"3739","2343902",2.6,0,19,8,0,3.27499997615814,3.30687494178613,2.84999990463257
"3740","2344043",6.2,0,0,4,0,6.19999980926514,6.33199981689453,6.19999980926514
"3741","2344061",7.5,0,0,80,5,7.53750002384186,6.99564460600843,7.05181812806563
"3742","2344065",8.6,0,0,5,17,8.35000038146973,8.04000024398168,8.30312530696392
"3743","2344130",6.6,0,0,8,0,6.59999990463257,6.79999992582533,6.59999990463257
"3744","2344228",6.5,0,0,12,0,6.46666669845581,6.59250003099442,6.47500002384186
"3745","2344229",6.4,0,0,20,0,6.46666669845581,6.68500006198883,6.47500002384186
"3746","2344367",5.9,0,4,85,0,6.91999998092651,6.17708334326744,6.28000011444092
"3747","2344445",7.5,0,0,0,0,7.5,7.54285715307508,7.5
"3748","2344565",7.6,0,0,30,16,7.59999990463257,6.68149381238871,7.59999990463257
"3749","2344573",6.1,0,1,27,0,6.09999990463257,6.31492425600688,6.09999990463257
"3750","2344642",4.9,0,12,27,0,5.4,5.67112080386291,5.36825401316244
"3751","2344676",7.2,0,0,36,0,7.25,6.76539512084093,7.25
"3752","2344795",6,0,0,6,0,6,6,6
"3753","2344948",6.4,0,0,11,0,6.40000009536743,5.52499997615814,6.40000009536743
"3754","2345075",5,0,1,1,0,5,5.63333331214057,5
"3755","2345187",6.6,0,0,17,0,6.75,6.59999990463257,6.68333329757055
"3756","2345316",7.8,0,0,22,5,7,6.80320878688735,7.21666669845581
"3757","2345436",6,0,0,20,0,6,6.16333332061768,6
"3758","2345534",2.8,0,9,2,0,3.64999997615814,3.93333331743876,3.64999997615814
"3759","2345944",6.5,0,0,6,0,6.5625,6.71562500298023,6.49000000953674
"3760","2346276",6.9,0,0,1,0,6.90000009536743,6.4761905670166,6.90000009536743
"3761","2346639",5.6,0,0,80,0,5.71250003576279,5.65312497317791,5.51666665077209
"3762","2346641",5.3,0,0,46,0,5.71250003576279,5.41666674613953,5.42500007152557
"3763","2346652",6.5,0,0,26,0,6.5,6.5,6.5
"3764","2346782",7.5,0,0,4,0,7.5,7.53000001907349,7.5
"3765","2346788",5.4,0,0,13,0,5.40000009536743,6.02436873467282,5.40000009536743
"3766","2346887",7.7,0,0,3,4,7.69999980926514,7.69999980926514,7.69999980926514
"3767","2346933",5.5,0,4,32,0,5.5,5.29166668653488,4.97500002384186
"3768","2346961",5.4,0,1,11,0,5.40000009536743,6.3157342247196,5.60000014305115
"3769","2347307",6.9,0,1,20,0,6.90000009536743,6.63636371222409,6.90000009536743
"3770","2347323",4,0,12,18,0,4,5.96654092546088,4
"3771","2347523",5.6,0,0,9,0,5.59999990463257,5.59999990463257,5.59999990463257
"3772","2347750",7.7,0,0,3,5,7.69999980926514,7.69999980926514,7.69999980926514
"3773","2348093",6.7,0,0,66,0,5.84999990463257,6.23014696205364,6.74166655540466
"3774","2348146",5.7,0,5,24,0,5.69999980926514,5.34123991713779,5.04999983310699
"3775","2348267",5.4,0,2,48,0,5.39999997615814,5.69061114225123,5.51071429252625
"3776","2348402",5.9,0,2,53,0,5.89000000953674,6.04394839544145,6.73333342870076
"3777","2348595",3.7,0,20,3,0,3.70000004768372,3.70000004768372,3.70000004768372
"3778","2348745",6.4,0,0,70,0,6.22499998410543,6.17261905329568,6.65606065374432
"3779","2348749",6.3,0,0,13,0,6.30000019073486,6.6916667620341,6.30000019073486
"3780","2348759",6.2,0,0,0,0,6.74615383148193,6.58888877762689,6.67142843064808
"3781","2348950",7.1,0,0,18,0,7.09999990463257,7.09999990463257,7.09999990463257
"3782","2349035",4.4,0,11,14,0,4.40000009536743,4.40000009536743,4.40000009536743
"3783","2349078",5.7,0,0,9,0,5.69999980926514,6.09999990463257,5.69999980926514
"3784","2349084",5,0,2,22,0,5,5.44899496695513,5.90000003576279
"3785","2349170",7.1,0,0,24,0,7.09999990463257,6.81163038748392,7.2124999165535
"3786","2349213",6.8,0,0,20,1,6.46315787967883,5.65837121401923,6.60000006357829
"3787","2349246",5.8,0,4,50,0,6.50000015894572,5.88975398682316,5.80000019073486
"3788","2349265",4.8,0,63,49,0,7.0600001335144,5.99711277487334,6.50000015894572
"3789","2349293",6.9,0,0,48,0,6.30000003178914,6.65514476959151,6.52083333333333
"3790","2349297",6.5,0,2,75,1,6.18750005960464,6.31031753744984,6.31954653619551
"3791","2349325",3.9,0,10,1,0,4.19999996821086,3.25972225401137,3.90000009536743
"3792","2349329",7,0,1,60,0,7,6.97998130497367,7.10000001059638
"3793","2349413",6.8,0,0,2,0,6.80000019073486,6.80000019073486,6.80000019073486
"3794","2349421",4.4,0,10,9,0,4.33333333333333,5.00579848908187,4.40000009536743
"3795","2349441",4.4,0,4,2,0,4.40000009536743,5.36666679382324,4.40000009536743
"3796","2349467",3.2,0,25,1,0,3.20000004768372,3.20000004768372,3.20000004768372
"3797","2349566",4.5,0,14,24,0,5.88333336512248,5.23611111111111,4.80000003178914
"3798","2349818",7.7,0,0,35,46,7.69999980926514,7.27083321412404,7.39999985694885
"3799","2349840",6.7,0,0,13,0,6.69999980926514,6.69999980926514,6.69999980926514
"3800","2349872",6.2,0,0,16,0,6.93333339691162,6.19999980926514,6.75
"3801","2349890",6.4,0,0,6,0,6.40000009536743,6.40000009536743,6.40000009536743
"3802","2350258",5.7,0,1,33,0,5.69999980926514,5.8999998304579,5.69999980926514
"3803","2350432",4.6,0,83,16,0,4.59999990463257,4.78492056566571,4.59999990463257
"3804","2350438",4.3,0,6,28,0,4.60000014305115,5.49925007462502,5.32272728387412
"3805","2350463",4.5,0,6,0,0,4.06666660308838,4.19999996821086,4.35555553436279
"3806","2350545",5.2,0,6,39,0,5.83333333333333,5.94293379857771,5.50999999046326
"3807","2350548",4.3,0,4,13,0,5.82500004768372,5.68704789243924,5.48333347638448
"3808","2350559",5.4,0,0,11,0,5.45000004768372,6.07348450307759,5.30666675567627
"3809","2350613",6.8,0,0,59,0,6.5,6.45813569003754,6.33590913252397
"3810","2350628",4.6,0,84,21,0,4.59999990463257,4.52777770492766,4.59999990463257
"3811","2350696",4.9,0,2,5,0,5.90000009536743,5.40000009536743,5.40000009536743
"3812","2350817",4.9,0,6,27,0,6.66111108991835,6.21999998092651,5.59404761450631
"3813","2350818",6.6,0,0,75,0,6.94000002543132,6.57312925981016,6.14285714285714
